# The identifiers in the ID_REF column must match the identifiers in the ID column of the referenced platform (GPLxxxx).,,,,,,,,,,,,,,,,,,,,,,,,
# The Matrix table should include non-normalized signal count data and detection p-value,,,,,,,,,,,,,,,,,,,,,,,,
"# Values that should be disregarded may either be left blank or labeled as ""null"".",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID_REF,HAN_22_A_1_WT,Detection Pval,HAN_22_B_2_WT,Detection Pval,HAN_23_A_1_TG,Detection Pval,HAN_23_A_2_TG,Detection Pval,HAN_28_A_1_WT,Detection Pval,HAN_28_B_1_WT,Detection Pval,HAN_30_A_1_TG,Detection Pval,HAN_30_B_2_TG,Detection Pval,HAN_32_A_1_WT,Detection Pval,HAN_32_B_1_WT,Detection Pval,HAN_33_A_1_TG,Detection Pval,HAN_33_B_2_TG,Detection Pval
ILMN_2490870,112,0.41855,69.9,0.81078,87.4,0.87845,82.5,0.48622,105.8,0.2193,83.2,0.43233,98,0.52632,78.2,0.66291,98.3,0.65038,78.4,0.76566,104.6,0.2193,63.6,0.93484
ILMN_2491186,110.3,0.48997,72.8,0.64286,91.1,0.74812,87.5,0.21303,101,0.40852,79.3,0.66792,93.3,0.74185,82.8,0.39223,108.8,0.20677,84.1,0.41479,88,0.88095,81.8,0.08145
ILMN_2491202,154.3,0.00125,90.5,0.02381,137.9,0,101.7,0.00877,127.1,0.00877,79.9,0.62281,134.1,0.01378,102.3,0.01504,122.2,0.03133,100,0.02256,137.1,0.0188,94.6,0.00877
ILMN_2491301,550.7,0,263.8,0,529.6,0,465.6,0,551.7,0,536.5,0,861,0,419.7,0,470,0,509.1,0,638.3,0,357.1,0
ILMN_2491429,101.5,0.8208,69.1,0.84837,97.2,0.401,76.6,0.8396,88.7,0.90476,84.4,0.37218,89.7,0.86466,73.1,0.8797,94,0.80702,68.9,0.9787,87.7,0.88972,68.9,0.73308
ILMN_2491462,479.5,0,199.8,0,417,0,310.1,0,327.4,0,235.4,0,539.2,0,235.1,0,400,0,323,0,468.9,0,254.2,0
ILMN_2491526,536.7,0,150.6,0,499.3,0,202.2,0,449.4,0,236.9,0,484.4,0,155.6,0,441.4,0,197.5,0,411.2,0,123.2,0.00125
ILMN_2491565,122.2,0.1391,87,0.0401,105.4,0.10276,90.1,0.11779,115.1,0.0614,83.6,0.40977,112.6,0.12406,79.8,0.58897,112.2,0.14662,89.8,0.16792,105.6,0.198,83.5,0.05639
ILMN_2491589,792.4,0,377,0,585.1,0,338.9,0,460.8,0,313.4,0,473.5,0,295.1,0,496.3,0,363.1,0,390.2,0,222.8,0
ILMN_2491654,2619,0,1044.2,0,2898.5,0,2282.9,0,2511.5,0,1689.5,0,4510.9,0,1728.4,0,2263.9,0,1860.5,0,3516.1,0,1407.7,0
ILMN_2491719,362.1,0,186.7,0,209.9,0,143.5,0,243,0,181.7,0,276,0,143.5,0,285.9,0,239.8,0,232,0,106.6,0.00125
ILMN_2491792,428.4,0,204.5,0,532.1,0,324.1,0,362.7,0,303,0,571,0,305.5,0,296,0,250.4,0,442.8,0,232.8,0
ILMN_2491852,102.1,0.80576,76.7,0.36466,93.2,0.64035,78.3,0.73684,100.4,0.43358,78.2,0.72306,86.2,0.94486,82.7,0.401,88.3,0.93609,76.5,0.84211,98,0.45739,78.4,0.17293
ILMN_2491859,297.4,0,132.3,0,133.8,0.00125,104.5,0.00501,158.4,0,132.2,0,136.7,0.01378,97,0.03008,180,0,86.5,0.30451,179.4,0,97.9,0.00627
ILMN_2491860,282.9,0,117.8,0,129,0.00376,106,0.00376,176.6,0,118.7,0.00125,129.2,0.02256,108.2,0.00627,180.6,0,118.2,0.00125,183.8,0,117.2,0.00125
ILMN_2491914,123.3,0.12531,74.6,0.50627,110.2,0.04386,87.7,0.20677,115.7,0.0589,98.7,0.02381,119,0.07519,90.7,0.08647,121.5,0.03759,87,0.28697,130.5,0.02882,93.2,0.01253
ILMN_2492000,103.1,0.77694,65.7,0.93985,103.2,0.16917,74.3,0.89599,94,0.73935,78.8,0.69173,99.7,0.45113,73.7,0.86967,95,0.77694,73.3,0.93108,108.3,0.15414,70.1,0.65539
ILMN_2492161,267.7,0,141.6,0,270.2,0,192.2,0,284,0,196.5,0,388.6,0,172.2,0,255.7,0,174,0,313.5,0,144,0
ILMN_2492196,111.7,0.42982,72.6,0.65915,90.5,0.76817,84.4,0.37218,99,0.49123,78.3,0.71679,94.3,0.69048,89.2,0.11905,105.9,0.31454,88,0.22682,89.8,0.81328,67.8,0.79574
ILMN_2492216,93.6,0.95363,60.1,0.98997,87.9,0.85965,74.2,0.89599,90.5,0.86842,67.5,0.9787,86.3,0.94486,66.3,0.98747,92,0.86341,66.2,0.98997,83.5,0.97243,63.1,0.94486
ILMN_2492264,574,0,192.3,0,283.8,0,192,0,354.9,0,257,0,407.8,0,146.9,0,368.6,0,298.5,0,380.5,0,152.6,0
ILMN_2492403,3944.8,0,1664.5,0,2039.3,0,1210.7,0,3189.3,0,2191.9,0,2729.6,0,830.4,0,2182.1,0,1949.6,0,1838.5,0,543.4,0
ILMN_2492500,976.1,0,447.8,0,1085.5,0,811.5,0,1129,0,863.1,0,1417.7,0,462.8,0,896.9,0,826.4,0,1006.1,0,448.5,0
ILMN_2492671,113.1,0.37594,75.5,0.44361,98.2,0.35213,77.8,0.77193,108.6,0.13659,81.4,0.5401,90.3,0.84461,82.9,0.39098,112.9,0.13158,89.3,0.1792,99.8,0.38346,67.4,0.81203
ILMN_2492716,2394.7,0,1016.2,0,1027.2,0,985.5,0,1622.4,0,1196,0,1743.4,0,918.3,0,1545.6,0,1353.7,0,1927.7,0,861,0
ILMN_2493052,669,0,252,0,562.6,0,434.1,0,490.3,0,377.8,0,952.3,0,349.8,0,520.5,0,440,0,861.7,0,302.2,0
ILMN_2493067,1763.4,0,929.8,0,1265,0,1173.1,0,1544.4,0,1230.9,0,2323.7,0,971.9,0,1438.9,0,1065.5,0,1860.3,0,670,0
ILMN_2493175,714.2,0,361.7,0,362.2,0,219.6,0,594.8,0,496,0,385.3,0,204.8,0,437.6,0,452,0,379.8,0,237.1,0
ILMN_2493231,160.7,0,84.5,0.06015,129.1,0.00376,99.2,0.01128,144.9,0,85.8,0.29323,152.9,0.00251,87.3,0.17293,139,0.00251,101.4,0.01504,148.5,0.00627,85,0.04511
ILMN_2493240,95.6,0.92857,70.2,0.79073,83.6,0.95865,71.4,0.95614,77.4,1,68.5,0.97494,90.1,0.84962,66.8,0.97744,82,0.99749,68.6,0.97995,87.1,0.89599,61.5,0.96867
ILMN_2493332,135.5,0.03759,79.5,0.21554,129.4,0.00251,99.8,0.01128,130.7,0.00627,96.3,0.03759,128.1,0.02882,97.8,0.02632,138.9,0.00251,84.6,0.39348,148.5,0.00627,82.9,0.06892
ILMN_2493354,123.4,0.12406,78.9,0.24937,108.6,0.06516,96.8,0.03008,117.2,0.04386,88.6,0.16917,114.4,0.11028,87.5,0.16917,119,0.05013,107.2,0.00376,122,0.04887,67.5,0.80451
ILMN_2493371,620.3,0,362.8,0,98.1,0.35213,96.4,0.03133,165.2,0,150.8,0,105.8,0.25815,90.3,0.09273,261.1,0,166.4,0,129.7,0.03133,90,0.01754
ILMN_2493715,119.3,0.19424,78.8,0.25689,98.7,0.32206,88.3,0.17168,104.8,0.25188,90.6,0.10902,94.6,0.67794,80,0.57393,111.9,0.15038,82.4,0.52632,96.1,0.53885,78.8,0.15414
ILMN_2493747,326.3,0,113.1,0,199,0,104.1,0.00627,223.8,0,115.2,0.00251,164.9,0.00125,94.3,0.04637,239,0,127.6,0.00125,177.2,0,90.1,0.01754
ILMN_2493756,107.3,0.61654,66.8,0.91228,87.4,0.87845,82.2,0.50376,90.1,0.88346,73,0.9198,88.4,0.90852,76.4,0.74185,91.2,0.88346,74.4,0.89975,91.6,0.75439,65.2,0.90351
ILMN_2493851,162.4,0,92.9,0.01128,197.8,0,135.8,0,157.6,0,111,0.00376,217.7,0,113.8,0.00376,145,0,96,0.05138,189.1,0,88.4,0.02506
ILMN_2493874,329.7,0,217.5,0,649.1,0,323.9,0,368,0,272.5,0,567.4,0,258.6,0,309.4,0,279.5,0,409,0,195.2,0
ILMN_2493980,101.9,0.81454,79.9,0.20175,91.2,0.74561,80.5,0.60276,98.2,0.53133,80,0.61654,97,0.56642,70.8,0.93609,102.2,0.44737,75,0.88221,86.9,0.89975,63.6,0.93484
ILMN_2494032,97.8,0.89223,68.6,0.86466,92,0.71303,76.4,0.84336,95.8,0.66165,79.4,0.64912,100.5,0.43358,81.3,0.48622,97.5,0.6792,87.4,0.25313,88.6,0.86591,73,0.45489
ILMN_2494061,368,0,174.7,0,306.3,0,209.9,0,321.1,0,196.4,0,374.1,0,152.1,0,307.5,0,272.3,0,336.1,0,125.6,0
ILMN_2494244,2240.8,0,721.3,0,1622.5,0,809.2,0,2478.7,0,1161.7,0,2089.4,0,584.1,0,1660.1,0,1122.7,0,2043.8,0,539.1,0
ILMN_2494397,192,0,98.9,0.00376,193.5,0,160.1,0,168.4,0,113.5,0.00251,208.9,0,108.8,0.00627,161.5,0,127,0.00125,192,0,103.3,0.00251
ILMN_2494625,126.5,0.08521,87.2,0.0401,130.1,0.00251,86.2,0.26566,109.1,0.12281,91.5,0.08396,110.6,0.14286,80.5,0.54511,120.3,0.03885,84.5,0.40226,108.7,0.14787,79,0.14536
ILMN_2494747,1192.7,0,298.2,0,1232.9,0,418.7,0,871.7,0,496.3,0,1101.9,0,240.7,0,898.3,0,462.3,0,1108.8,0,236.7,0
ILMN_2494890,106.7,0.65163,74.4,0.51754,85.5,0.92857,81.1,0.57018,101.1,0.40226,76.5,0.80451,97.8,0.53509,83.1,0.37845,95.7,0.75564,96.7,0.03885,94.3,0.6391,73.5,0.41353
ILMN_2494912,242.6,0,117.4,0,249.6,0,178.2,0,266.2,0,211.3,0,362.8,0,164.3,0,202.2,0,148.1,0,269.5,0,112.6,0.00125
ILMN_2495289,4443.8,0,1124.8,0,2376.7,0,998.4,0,3707.8,0,1672.2,0,3913.5,0,697.4,0,2397.7,0,1180.8,0,2462.5,0,417.6,0
ILMN_2495299,343.4,0,163.8,0,187.7,0,115.7,0.00125,260.4,0,196.3,0,194.6,0,128.6,0.00125,314.5,0,225.1,0,237.2,0,105.5,0.00251
ILMN_2495363,260.5,0,134.7,0,387.5,0,220.8,0,228.9,0,188.2,0,528.1,0,246.4,0,218.3,0,178.1,0,332.8,0,175,0
ILMN_2495367,107.1,0.63283,74.3,0.53258,92,0.70802,76.2,0.85338,95.2,0.68797,79.3,0.65915,100.5,0.43358,74,0.85464,92.2,0.85714,76.9,0.82581,86.8,0.901,69.9,0.67043
ILMN_2495393,116.4,0.25815,76.2,0.40852,116.4,0.01504,88.4,0.16792,102.5,0.33333,94,0.06266,113.8,0.11529,78.8,0.6391,97.3,0.68922,89.9,0.1604,102.2,0.2782,79,0.14662
ILMN_2495475,136.8,0.03258,84.1,0.06642,176.2,0,100.5,0.01003,127.6,0.00752,93.7,0.06767,174.8,0,98.1,0.02381,124.1,0.02381,88.2,0.21679,158.2,0.00125,79.9,0.11905
ILMN_2495554,108.7,0.55764,70.8,0.77193,97,0.41353,79.8,0.6416,95.8,0.6604,88,0.19173,91.9,0.78947,80.2,0.56767,97.4,0.68045,78.4,0.76692,89.7,0.81955,76.3,0.25313
ILMN_2495573,114.1,0.34586,73.9,0.56767,119.5,0.00877,93.2,0.06266,99.7,0.46867,99.7,0.01754,119.3,0.07393,93.9,0.05138,105.6,0.32206,95.4,0.05639,113.1,0.10025,84.3,0.04511
ILMN_2495644,1062.8,0,383.8,0,1078.6,0,662.4,0,1015.9,0,709.1,0,1151.4,0,343.5,0,789.9,0,570.6,0,890.9,0,244.1,0
ILMN_2495753,124.7,0.11028,68.1,0.88095,89.9,0.78822,89.2,0.14035,98.6,0.50125,87.4,0.21805,104.4,0.29323,74.1,0.84837,113.8,0.11153,85.6,0.34336,101.1,0.32331,75.8,0.27193
ILMN_2495939,403.1,0,214.3,0,427.3,0,213.2,0,284.1,0,207.7,0,385.4,0,187.3,0,327.2,0,238.6,0,327.9,0,175.2,0
ILMN_2495977,104.6,0.7193,67.6,0.89223,84.7,0.94236,76.3,0.84962,98,0.54261,87.9,0.19298,91,0.8183,73.9,0.86216,97,0.7005,78.8,0.74687,103.2,0.25063,67.4,0.81203
ILMN_2496121,306.9,0,180.2,0,348.1,0,201.6,0,327.1,0,282.9,0,313.9,0,189.7,0,273.2,0,179.7,0,332.8,0,149.7,0
ILMN_2496288,125.8,0.09148,77,0.34837,116.1,0.01504,89.3,0.13784,115.6,0.06015,81.5,0.53634,112.6,0.12406,80.6,0.53885,113.1,0.12531,85.9,0.33208,107.8,0.16165,76,0.26441
ILMN_2496310,396.4,0,167.4,0,662.8,0,251.3,0,310.4,0,193.3,0,518,0,166,0,301.3,0,278.1,0,383.1,0,139.8,0
ILMN_2496348,138.8,0.02757,77.2,0.32957,106.6,0.08521,86.9,0.23434,115.8,0.05639,86.3,0.26692,103,0.33208,93.2,0.05639,137.8,0.00501,102,0.01128,117.5,0.07895,71.2,0.58647
ILMN_2496421,119.9,0.17669,76.2,0.40852,210.2,0,129.9,0,103,0.31454,84.1,0.38346,239.6,0,108.2,0.00627,110.5,0.17544,105.9,0.00376,185.2,0,91.4,0.01504
ILMN_2496455,205.6,0,104.1,0.00251,155.4,0,114.8,0.00125,142,0.00125,95.3,0.05138,164.5,0.00125,101.2,0.01629,168.9,0,117.3,0.00125,191.7,0,96.9,0.00627
ILMN_2496510,103.6,0.76065,75.7,0.42607,92.1,0.698,79,0.69173,101,0.40852,76.3,0.81078,98.9,0.48997,76.7,0.73935,101,0.50752,80.5,0.64286,92.6,0.71053,66.3,0.86591
ILMN_2496621,1404,0,365.4,0,876.2,0,515.5,0,1133.1,0,520.4,0,1406.1,0,317,0,1076,0,596.8,0,1350.3,0,312.3,0
ILMN_2496664,251.3,0,134.1,0,246.1,0,177.5,0,178.2,0,153.7,0,298.6,0,168.6,0,230.7,0,161.2,0,296,0,171.6,0
ILMN_2496682,1575.2,0,702.2,0,1116.7,0,1133,0,1302.4,0,1004.5,0,1854.7,0,877,0,1247.4,0,1098.9,0,1562.1,0,737.2,0
ILMN_2496817,477.5,0,160.7,0,303.7,0,163.8,0,424.9,0,206.6,0,350.5,0,142.2,0,410.2,0,230.9,0,399.6,0,120.9,0.00125
ILMN_2497004,118.6,0.20301,70.3,0.78697,95.5,0.51128,81.9,0.52882,100.5,0.42607,79.2,0.67043,97.8,0.53509,74.1,0.85338,97.8,0.66917,85.6,0.34461,104,0.23434,68.7,0.74561
ILMN_2497067,380.9,0,124.5,0,386.5,0,202,0,322.3,0,212.4,0,539.8,0,164.9,0,315.8,0,233.6,0,388.3,0,144.6,0
ILMN_2497068,413.3,0,170.3,0,535.4,0,280.5,0,403.3,0,252.5,0,684.2,0,239.6,0,400.4,0,304.1,0,439.9,0,196.6,0
ILMN_2497094,485.3,0,217.9,0,790.1,0,467.2,0,436.8,0,298.5,0,883,0,332.1,0,436.7,0,336.7,0,695.4,0,251.2,0
ILMN_2497190,403,0,208.1,0,368.4,0,202.3,0,210.6,0,192.2,0,319.5,0,188.2,0,231.2,0,277.3,0,283.1,0,192.9,0
ILMN_2497268,6789.6,0,2784.8,0,6341.3,0,5027.2,0,7545.7,0,5839.1,0,9081.7,0,2742.5,0,4780.8,0,3653.4,0,6573.1,0,2117.1,0
ILMN_2497341,117.3,0.24311,83,0.08772,92.1,0.70426,86.4,0.25564,95.1,0.68922,86.3,0.26817,103.3,0.3208,87.2,0.17419,107.5,0.25188,87.3,0.25564,94,0.6604,72.9,0.45865
ILMN_2497349,695.5,0,310.5,0,476.8,0,357.8,0,453.4,0,371.5,0,623.5,0,310.6,0,489.9,0,473,0,645.8,0,302.5,0
ILMN_2497581,102.1,0.80827,66.2,0.93358,131.1,0.00125,96.7,0.03133,89.3,0.89724,77.5,0.7619,120.2,0.07143,85.1,0.27318,90.2,0.90602,70.4,0.96867,102.2,0.27694,68.2,0.78446
ILMN_2497615,100.7,0.84336,73.3,0.60902,102.9,0.17669,81.8,0.53008,100.2,0.44361,79.6,0.63534,99.2,0.47118,72.3,0.89724,101.6,0.47243,84.1,0.41353,91,0.7782,71.2,0.58647
ILMN_2497616,3800.2,0,1235.6,0,2585.8,0,1281,0,3593.5,0,1839.2,0,3946.1,0,670.2,0,2288.3,0,1712.7,0,2819.8,0,531.9,0
ILMN_2497756,105,0.71679,72.2,0.68797,87.5,0.87343,78.3,0.73684,96.9,0.60777,82.4,0.4812,93.4,0.73935,87.5,0.16917,94.9,0.7782,86.6,0.30201,94.1,0.64912,70.3,0.64536
ILMN_2497999,1412.3,0,670.5,0,1104.2,0,720.4,0,1103.5,0,832.6,0,1175.2,0,492.4,0,1171.8,0,1026.1,0,1000.3,0,425.4,0
ILMN_2498173,225.7,0,127,0,192.3,0,138.1,0,257.3,0,204.2,0,249.4,0,160.2,0,191.1,0,173.1,0,203.4,0,120.9,0.00125
ILMN_2498183,103.1,0.77694,73.3,0.61028,113.1,0.02381,92,0.07644,105.5,0.23183,88.8,0.16416,95.2,0.65163,85.3,0.2619,113.7,0.11278,83.8,0.43358,94.9,0.61028,72.7,0.47368
ILMN_2498321,125.1,0.1015,86.2,0.04386,94.8,0.55639,82,0.51629,107.1,0.18045,81.9,0.50752,118.1,0.07895,83.3,0.36341,105.6,0.32206,79.8,0.68797,116,0.08521,68.6,0.75564
ILMN_2498416,612.1,0,229.3,0,705.2,0,443.5,0,626.9,0,451.4,0,1028.2,0,384.2,0,515.9,0,426.4,0,682,0,276.9,0
ILMN_2498442,160.2,0.00125,88.6,0.03008,127.1,0.00501,93.5,0.05514,137.6,0.00125,100.8,0.01629,136.7,0.01253,93.2,0.05639,129,0.01754,96.5,0.04386,126.2,0.03759,80.7,0.099
ILMN_2498478,4009.7,0,1337.9,0,2581.1,0,1786.1,0,3394.7,0,2162.7,0,3457.7,0,1226.6,0,2822.4,0,2368.1,0,3609.5,0,1009.2,0
ILMN_2498479,4881.3,0,1765,0,3058.6,0,2607,0,4012.2,0,2958.2,0,4341.3,0,1638.1,0,3743.8,0,3296.2,0,3942.1,0,1620.4,0
ILMN_2498591,307.7,0,122.8,0,253.8,0,129.3,0,228.5,0,116.5,0.00251,227.1,0,105.7,0.01003,242.8,0,120.6,0.00125,287.8,0,89.3,0.02005
ILMN_2498592,346.8,0,120.4,0,311.1,0,171.3,0,283.6,0,156.5,0,293.9,0,127.7,0.00125,277.2,0,143.2,0,315.1,0,102.1,0.00251
ILMN_2498609,122.8,0.13283,86,0.04511,114.2,0.01754,89.6,0.13158,106.4,0.20426,93.5,0.07018,118.2,0.07895,81.8,0.45363,112.7,0.13409,83,0.49123,103.9,0.23434,72.3,0.49624
ILMN_2498659,450.6,0,138.5,0,235.9,0,130.7,0,335.7,0,200.5,0,436.5,0,133.4,0,329.3,0,157.6,0,342.5,0,86.8,0.03634
ILMN_2498730,113,0.37719,76.5,0.3797,97.2,0.40602,80.8,0.58271,102.2,0.34461,84.5,0.37093,98,0.52632,85.6,0.24687,103.6,0.38346,70.1,0.97243,96.5,0.52005,70.8,0.61654
ILMN_2498763,156.4,0.00125,84.3,0.0614,229.3,0,113.9,0.00125,141.6,0.00125,96.4,0.03759,211.7,0,98.7,0.0213,136.4,0.00627,91.9,0.11529,171.7,0.00125,90.3,0.01754
ILMN_2498787,466.8,0,173.5,0,428.8,0,338.1,0,371.7,0,245.2,0,563.6,0,282.3,0,425.9,0,329.9,0,521.8,0,209.4,0
ILMN_2498878,133.7,0.04511,80.4,0.18421,111.8,0.02632,87.5,0.21303,113.7,0.07268,99.8,0.01754,118.8,0.07644,87.4,0.17043,121.3,0.03885,84.4,0.40476,115.8,0.08521,77.8,0.19173
ILMN_2499058,168.1,0,110.2,0,234.6,0,119.3,0.00125,184.6,0,144.8,0,227.2,0,121.7,0.00376,165.1,0,119.4,0.00125,201.4,0,106.3,0.00125
ILMN_2499177,101.6,0.8183,77.6,0.31203,91.4,0.7381,85.3,0.33333,94.8,0.70175,83.9,0.39348,91.1,0.81579,82.2,0.42982,107,0.27318,80.3,0.64787,102.5,0.27068,76.2,0.25689
ILMN_2499326,100.3,0.84962,71.9,0.71053,96.2,0.47118,82.3,0.50125,91.6,0.8208,77.1,0.77444,92.9,0.75815,82.1,0.44236,103.8,0.3797,83.7,0.44486,86.6,0.90476,70.8,0.61278
ILMN_2499356,173.1,0,83.3,0.07895,165.1,0,102.6,0.00877,168.3,0,106.4,0.00627,222.3,0,98.4,0.02256,149.2,0,84.2,0.41103,169.1,0.00125,103,0.00251
ILMN_2499400,1965.7,0,1278.2,0,1633.9,0,865.8,0,1516.7,0,1364.6,0,1450.8,0,839.2,0,1403,0,1225.3,0,1230.5,0,585.7,0
ILMN_2499546,130.9,0.05639,78.5,0.27193,108.3,0.06642,81.1,0.57393,98.2,0.53133,82.3,0.48371,109.4,0.16291,79.3,0.61028,107.6,0.24311,82.9,0.49749,103.2,0.25063,76.5,0.24687
ILMN_2499681,92.7,0.96867,70.6,0.77945,87.5,0.87343,80.6,0.59774,100.8,0.41353,68.5,0.97494,105,0.27694,83.1,0.38221,103.4,0.39223,84,0.42105,101.4,0.31328,69.2,0.71053
ILMN_2499735,116.2,0.26441,75,0.47995,97,0.41353,93.2,0.06015,94,0.73935,82.8,0.45739,96.5,0.58897,85.4,0.2594,98.3,0.65038,84.2,0.40852,95.4,0.57268,76.2,0.25689
ILMN_2499888,127.1,0.08271,75.9,0.42105,136.7,0,130.4,0,133,0.00501,111.5,0.00251,177.4,0,107.2,0.00877,130.2,0.01504,99.8,0.02381,142,0.00752,87.1,0.03509
ILMN_2499944,2640.7,0,1320.2,0,2332.9,0,986.1,0,2048.3,0,1276.5,0,2989.6,0,822.4,0,1806.1,0,1412.5,0,1922,0,493,0
ILMN_2499970,146.2,0.01128,74.7,0.49875,136.1,0,99.4,0.01128,105.4,0.23559,105,0.00877,133.8,0.01378,97.3,0.02882,116.2,0.07769,101,0.01629,108.8,0.14411,82.4,0.07519
ILMN_2500245,109.1,0.54762,76.6,0.37093,143.9,0,90.4,0.11529,135.6,0.00501,92.6,0.07393,127.7,0.03258,89.3,0.11905,105.6,0.32206,98.1,0.03133,101.5,0.30952,78.5,0.17293
ILMN_2500276,1959.5,0,747.4,0,1043,0,659.5,0,1310.1,0,942.3,0,1448.9,0,632.4,0,1782.3,0,1660.1,0,1697,0,585.2,0
ILMN_2500382,111,0.4599,74.6,0.50376,105.3,0.10526,86.9,0.23434,105.9,0.21805,81.7,0.52256,94.3,0.68797,85,0.27444,110.3,0.18045,83.3,0.47619,101.7,0.29825,76.8,0.23058
ILMN_2500997,1168,0,246.2,0,723.2,0,430,0,891,0,532.6,0,822.4,0,210.5,0,760.4,0,429.3,0,787.9,0,176.4,0
ILMN_2501267,413.1,0,191.8,0,242.1,0,234,0,471.4,0,452.8,0,393.4,0,203.7,0,309.7,0,284.5,0,269.2,0,128.9,0
ILMN_2501276,122.5,0.13659,82.6,0.1015,93,0.65664,88.6,0.1604,123.8,0.01629,94.3,0.05764,104.5,0.29323,85,0.27318,106.3,0.29574,84.1,0.41479,108,0.15539,80.6,0.1015
ILMN_2501489,226.3,0,131.5,0,197.5,0,143,0,202.8,0,159.3,0,265.4,0,145,0,168,0,167.3,0,215.6,0,158.8,0
ILMN_2501601,171.9,0,104.5,0.00251,286.4,0,151.7,0,169.3,0,119.4,0.00125,241.3,0,130.5,0.00125,137.2,0.00627,118.8,0.00125,221.6,0,105.8,0.00251
ILMN_2501719,132.6,0.05138,78.1,0.28697,109.8,0.04637,88.4,0.16792,109.1,0.12281,86.5,0.25815,94.4,0.68672,80,0.57393,107.1,0.26817,90.7,0.14286,111.4,0.11779,74.8,0.32206
ILMN_2501929,952.5,0,397,0,265.3,0,226.1,0,430.8,0,333.4,0,373.4,0,198.2,0,664,0,479.4,0,440.7,0,464,0
ILMN_2501940,111.7,0.42982,97.8,0.00501,102.2,0.19048,93.4,0.05514,127.2,0.00877,106.9,0.00627,128.7,0.02632,96.5,0.03258,121.5,0.03759,99.6,0.02381,127.6,0.03634,87.4,0.03383
ILMN_2502053,112.6,0.3985,75.5,0.4386,91.3,0.7406,76.2,0.85464,100.8,0.41479,91.3,0.08897,104.4,0.29323,88.1,0.15288,95.1,0.77068,77.3,0.8183,90,0.80702,70.9,0.60902
ILMN_2502136,139.5,0.02506,81.9,0.13409,126.5,0.00501,99.3,0.01128,115,0.0614,93.7,0.06767,150.5,0.00251,110.3,0.00501,112.3,0.14662,98,0.03133,127,0.03759,106.2,0.00125
ILMN_2502226,128.1,0.07769,81.2,0.15539,127.8,0.00376,91.5,0.08647,98.7,0.49749,79.3,0.66541,113.2,0.11779,113.2,0.00376,99.6,0.58145,80.1,0.66667,107.5,0.16541,74.7,0.32707
ILMN_2502525,110.1,0.50125,75.2,0.47118,94,0.60526,84.1,0.39724,109.7,0.11404,93.7,0.06767,105.5,0.2619,75.8,0.77068,96.2,0.73434,82.4,0.52632,102.9,0.25689,67.8,0.79574
ILMN_2502542,998.6,0,409.5,0,1305.6,0,864.7,0,1053.2,0,737.6,0,2063.1,0,558.4,0,704.6,0,604.3,0,1237,0,345.5,0
ILMN_2502596,141.3,0.02005,73.4,0.60777,116.3,0.01504,94.7,0.04511,115.2,0.0614,75.5,0.84586,102.8,0.33584,81.4,0.4812,116.5,0.07143,73.6,0.92231,95.6,0.56767,89.9,0.01754
ILMN_2502614,143.5,0.01253,75.3,0.45363,116.6,0.01504,94,0.04887,133.3,0.00501,97.5,0.03008,130,0.0213,88,0.15288,154.3,0,90.3,0.14912,134.2,0.02381,76.2,0.25689
ILMN_2502623,338.2,0,151,0,301.7,0,229.2,0,242.1,0,200.1,0,478.4,0,220.3,0,326,0,283,0,467.8,0,231,0
ILMN_2502798,198.7,0,95.8,0.00501,135.8,0,91.1,0.09148,158.5,0,102.9,0.01253,145.7,0.00501,93.3,0.05388,153.9,0,107.5,0.00251,163.2,0.00125,88.4,0.02506
ILMN_2502996,1056.6,0,542,0,1477.4,0,975.5,0,936.7,0,769.1,0,2088.8,0,914.8,0,909.1,0,779.5,0,1334.6,0,756.9,0
ILMN_2503052,170.8,0,116,0,151.5,0,112.8,0.00125,135.8,0.00501,114.3,0.00251,128.8,0.02381,90,0.09774,119.7,0.0401,91.5,0.12531,132.9,0.02506,88.2,0.02506
ILMN_2503129,147,0.00877,92.3,0.01378,118.6,0.00877,97.9,0.02256,113.2,0.07895,99.8,0.01754,141.1,0.00752,94.6,0.04386,128.8,0.01754,84,0.42356,148.2,0.00627,78.1,0.1817
ILMN_2503190,5959.6,0,2746.4,0,2795.7,0,2986.4,0,5422.2,0,5263.2,0,4392.2,0,2104.9,0,4984.6,0,5016.5,0,4057.9,0,1940.8,0
ILMN_2503318,787.6,0,389.9,0,544.1,0,396.5,0,789.4,0,676.7,0,715.1,0,390.7,0,602.3,0,587.3,0,646,0,320.3,0
ILMN_2503329,365.8,0,161.3,0,511.9,0,242.4,0,323.5,0,210.7,0,438.2,0,186.5,0,250.1,0,231.9,0,331.4,0,156.2,0
ILMN_2503393,139.8,0.02506,91.8,0.01754,121.2,0.00627,102.1,0.00877,123.7,0.01629,97.7,0.03008,128.8,0.02506,91.3,0.0802,137.7,0.00627,95.6,0.05514,121.5,0.05013,86.8,0.03634
ILMN_2503418,118.4,0.20551,78.4,0.2782,99.2,0.30075,91.3,0.08772,94.7,0.70551,78.2,0.72306,94.6,0.67794,83,0.38471,101.9,0.46491,86.3,0.31955,93.6,0.67168,77,0.2218
